AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2018,7,8,350,LO ROJAS,230,Corvina,2200000,,56.07,B,BN,CHD
2018,7,8,350,LO ROJAS,234,Jurel,500000,,56.12,B,BN,CHD
2018,7,8,350,LO ROJAS,242,Merluza común,570000,,56.17,B,BN,CHD
2018,7,8,350,LO ROJAS,258,Pejegallo,900000,,56.23,B,BN,PP
2018,7,8,350,LO ROJAS,230,Corvina,2200000,,56.28,O,BN,PP
2018,7,8,350,LO ROJAS,282,Sierra,600000,,56.33,O,BN,PP
2018,7,8,350,LO ROJAS,820,Piure,200000,,56.38,O,BN,PP
2017,4,8,336,SAN VICENTE,445,Jibia o calamar rojo,250000,,,B - L,BN,PP
2018,7,8,374,LEBU,274,Reineta,3200000,,56.49,B,BN,CHD
2018,7,8,374,LEBU,266,Albacora o pez espada,2200000,,56.54,B,BN,CHD
2018,7,8,374,LEBU,274,Reineta,2200000,,56.59,B -L,BN,CHD
2018,7,14,412,NIEBLA,616,Centolla,3000000,,56.65,B -L,BN,CHD
2018,7,14,412,NIEBLA,616,Centolla,3500000,,56.7,B,BN,CHD
2018,7,14,412,NIEBLA,455,Loco,1500000,,56.75,B,BN,CHD
2018,7,14,404,VALDIVIA,217,Bacalao de profundidad,10000000,,56.81,B,BN,CHD
2018,7,14,408,MEHUIN,455,Loco,1700000,,56.86,O,BN,PP
2018,7,10,420,ANGELMO,425,Cholga,250000,,56.91,O,BN,PP
2018,7,10,420,ANGELMO,430,Chorito,250000,,56.96,B - O,BN,PP
2018,7,10,420,ANGELMO,406,Almeja,470000,,57.02,B,BN,CHD
2018,7,10,494,QUELLON,406,Almeja,400000,,57.07,B,BN,CHD
2018,7,10,494,QUELLON,810,Erizo,350000,,57.12,B,BN,CHD
2018,7,10,494,QUELLON,430,Chorito,215000,,57.17,B - L,BN,CHD
2018,7,10,494,QUELLON,435,Choro,300000,,57.23,B - L,BN,CHD
2018,7,10,494,QUELLON,430,Chorito,200000,,57.28,B,BN,CHD
2018,7,10,494,QUELLON,406,Almeja,500000,,57.33,B,BN,CHD
2018,7,10,474,DALCAHUE,406,Almeja,220000,,57.39,B,BN,CHD
2018,7,10,474,DALCAHUE,435,Choro,350000,,57.44,O,BN,PP
2018,7,10,474,DALCAHUE,810,Erizo,400000,,57.49,O,BN,PP
2018,7,10,474,DALCAHUE,228,Congrio dorado,1100000,,57.54,L,BN,CHD
2018,7,10,474,DALCAHUE,616,Centolla,4500000,,57.6,B,BN,PP
2018,7,10,474,DALCAHUE,244,Merluza del sur o austral,1100000,,57.65,B,BN,PP
2018,7,10,474,DALCAHUE,486,Pulpo del sur,1000000,,57.7,O,BN,PP
2018,7,10,474,DALCAHUE,465,Navajuela,500000,,57.75,B,BN,PP
2018,7,10,474,DALCAHUE,145,Huiro ,85000,,57.81,O,BN,PP
2018,7,10,474,DALCAHUE,274,Reineta,2800000,,57.86,B,BN,CHD
2018,7,10,474,DALCAHUE,654,Jaiba marmola,250000,,57.91,B,BN,CHD
2018,7,10,474,DALCAHUE,430,Chorito,100000,,57.97,B,BN,CHD
2018,7,10,474,DALCAHUE,425,Cholga,100000,,58.02,B,BN,CHD
2018,7,10,474,DALCAHUE,258,Pejegallo,480000,,58.07,B,BN,CHD
2018,7,10,573,LA VEGA,616,Centolla,3500000,,58.12,B,BN,CHD
2018,7,10,573,LA VEGA,275,Sardina austral,60000,,58.18,B,BN,CHD
2018,7,12,534,PUNTA ARENAS,620,Centollón,550000,,58.23,B,BN,CHD
2018,7,12,534,PUNTA ARENAS,620,Centollón,500000,,58.28,B,BN,CHD
2018,7,12,534,PUNTA ARENAS,620,Centollón,550000,,58.34,B,BN,CHD
2018,7,12,534,PUNTA ARENAS,620,Centollón,500000,,58.39,B,BN,CHD
2018,7,12,534,PUNTA ARENAS,620,Centollón,500000,,58.44,B,BN,CHD
2018,7,12,534,PUNTA ARENAS,620,Centollón,550000,,58.49,B,BN,CHD
2018,7,12,536,PUERTO NATALES,616,Centolla,6500000,,58.55,B,BN,CHD
2018,7,12,536,PUERTO NATALES,810,Erizo,650000,,58.6,B,BN,CHD
2018,8,15,2,ARICA,221,Cabrilla común,3500000,,58.65,B,BN,CHD
2018,8,15,2,ARICA,273,Rollizo,2000000,,58.7,B,BN,CHD
2018,8,15,2,ARICA,219,Cabinza,1000000,,58.76,B,BN,CHD
2018,8,15,2,ARICA,214,Bonito,1000000,,58.81,B,BN,CHD
2018,8,15,2,ARICA,211,Azulejo,1000000,,58.86,B,BN,CHD
2018,8,15,2,ARICA,284,Tiburón o marrajo,2300000,,58.92,B,BN,CHD
2018,8,15,2,ARICA,221,Cabrilla común,3500000,,58.97,B,BN,CHD
2018,8,15,2,ARICA,348,Lenguado ,3000000,,59.02,B,BN,CHD
2018,8,15,2,ARICA,219,Cabinza,850000,,59.07,B,BN,CHD
2018,8,15,2,ARICA,214,Bonito,1500000,,59.13,B,BN,CHD
2018,8,15,2,ARICA,260,Pejerrey de mar,300000,,59.18,B,BN,CHD
2018,8,15,2,ARICA,230,Corvina,5000000,,59.23,B,BN,CHD
2018,8,15,2,ARICA,231,Dorado de altura,3500000,,59.28,B,BN,CHD
2018,8,1,8,RIQUELME,485,Pulpo del norte,3500000,,59.34,O,BN,PP
2018,8,2,56,TALTAL,141,Chascón o huiro negro,220000,,59.39,O,BN,PP
2018,8,2,56,TALTAL,142,Huiro palo,250000,,59.44,O,BN,PP
2018,8,2,56,TALTAL,451,Lapa negra,650000,,59.5,O,BN,PP
2018,8,2,56,TALTAL,262,Pejeperro,4100000,,59.55,O,BN,PP
2018,8,2,56,TALTAL,207,Apañado,4000000,,59.6,B,BN,CHD
2018,8,2,56,TALTAL,227,Congrio colorado,4000000,,59.65,B,BN,CHD
2018,8,2,56,TALTAL,231,Dorado de altura,3500000,,59.71,B,BN,CHD
2018,8,2,56,TALTAL,221,Cabrilla común,2000000,,59.76,B,BN,CHD
2018,8,2,56,TALTAL,252,Vieja o mulata,3500000,,59.81,B,BN,CHD
2018,8,2,56,TALTAL,266,Albacora o pez espada,3555000,,59.86,B,BN,CHD
2018,8,2,56,TALTAL,236,Lenguado de ojos chicos,3800000,,59.92,B,BN,CHD
2018,8,2,56,TALTAL,485,Pulpo del norte,4500000,,59.97,B,BN,CHD
2018,8,2,56,TALTAL,810,Erizo,560000,,60.02,B,BN,CHD
2018,8,2,56,TALTAL,141,Chascón o huiro negro,200000,,60.08,B,BN,CHD-PP
2018,8,2,56,TALTAL,142,Huiro palo,250000,,60.13,B,BN,CHD-PP
2018,8,2,56,TALTAL,451,Lapa negra,650000,,60.18,B,BN,CHD
2018,8,2,56,TALTAL,262,Pejeperro,4100000,,60.23,B,BN,CHD - PP
2018,8,2,56,TALTAL,207,Apañado,4000000,,60.29,L,BN,CHD-PP
2018,8,2,56,TALTAL,227,Congrio colorado,4000000,,60.34,B - L,BN,CHD - PP
2018,8,2,56,TALTAL,231,Dorado de altura,3500000,,60.39,B - L,BN,CHD - PP
2018,8,2,56,TALTAL,221,Cabrilla común,2000000,,60.45,B,BN,CHD - PP
2018,8,2,56,TALTAL,252,Vieja o mulata,3500000,,60.5,B,BN,CHD - PP
2018,8,2,56,TALTAL,266,Albacora o pez espada,3555000,,60.55,B,BN,CHD
2018,8,2,56,TALTAL,236,Lenguado de ojos chicos,3800000,,60.6,B,BN,CHD - PP
2018,8,2,56,TALTAL,485,Pulpo del norte,4800000,,60.66,L,BN,CHD - PP
2018,8,2,56,TALTAL,810,Erizo,560000,,60.71,B - L,BN,CHD - PP
2018,8,2,50,ANTOFAGASTA,141,Chascón o huiro negro,220000,,60.76,L,BN,CHD
2018,8,2,50,ANTOFAGASTA,142,Huiro palo,250000,,60.81,B,BN,CHD
2018,8,2,50,ANTOFAGASTA,485,Pulpo del norte,4500000,,60.87,L,BN,PP
2018,8,2,44,COBIJA,141,Chascón o huiro negro,180000,,60.92,B,BN,CHD
2018,8,2,44,COBIJA,142,Huiro palo,320000,,60.97,B,BN,CHD
2018,8,2,46,TOCOPILLA,485,Pulpo del norte,4000000,,61.03,B - L,BN,CHD
2018,8,3,76,CALDERA,207,Apañado,2500000,,61.08,B - L,BN,PP
2018,8,3,76,CALDERA,227,Congrio colorado,3000000,,61.13,L,BN,PP
2018,8,3,76,CALDERA,229,Congrio negro,2500000,,61.18,L,BN,PP
2018,8,3,76,CALDERA,207,Apañado,2500000,,61.24,L,BN,CHD
2018,8,3,76,CALDERA,218,Caballa,2500000,,61.29,B,BN,PP
2018,8,3,76,CALDERA,221,Cabrilla común,3000000,,61.34,O,AM,PP
2018,8,3,76,CALDERA,227,Congrio colorado,5000000,,61.39,O,AM,PP
2018,8,3,76,CALDERA,234,Jurel,1000000,,61.45,O,AM,PP
2018,8,3,76,CALDERA,205,Anchoveta,250000,,61.5,B,BN,CHD 
2018,8,3,76,CALDERA,141,Chascón o huiro negro,325000,,61.55,L,BN,CHD
2018,8,3,78,HUASCO,406,Almeja,458000,,61.61,L,BN,CHD
2018,8,3,78,HUASCO,207,Apañado,1200000,,61.66,L,BN,CHD
2018,8,3,78,HUASCO,451,Lapa negra,100000,,61.71,L,BN,PP
2018,8,3,78,HUASCO,652,Jaiba mora,300000,,61.76,L,BN,PP
2018,8,3,78,HUASCO,820,Piure,120000,,61.82,L,BN,CHD
2018,8,3,78,HUASCO,234,Jurel,1000000,,61.87,L,BN,CHD
2018,8,3,78,HUASCO,227,Congrio colorado,2000000,,61.92,L,BN,CHD
2018,8,3,78,HUASCO,218,Caballa,1400000,,61.97,L,BN,PP
2018,8,3,78,HUASCO,236,Lenguado de ojos chicos,3000000,,62.03,L,BN,PP
2018,8,3,78,HUASCO,412,Caracol tegula,250000,,62.08,L,BN,CHD
2018,8,3,78,HUASCO,230,Corvina,2500000,,62.13,L,BN,CHD
2018,8,3,78,HUASCO,231,Dorado de altura,1200000,,62.19,L,BN,CHD
2018,8,3,78,HUASCO,252,Vieja o mulata,1500000,,62.24,L,BN,PP
2018,8,3,78,HUASCO,282,Sierra,500000,,62.29,L,BN,PP
2018,8,3,78,HUASCO,227,Congrio colorado,3000000,,62.34,L,BN,CHD
2018,8,3,78,HUASCO,418,Caracol rubio,500000,,62.4,L,BN,PP
2018,8,3,78,HUASCO,453,Lapa bonete,1000000,,62.45,L,BN,CHD
2018,8,3,78,HUASCO,451,Lapa negra,1000000,,62.5,L,BN,PP
2018,8,3,78,HUASCO,820,Piure,500000,,62.56,L,BN,CHD
2018,8,3,78,HUASCO,485,Pulpo del norte,3000000,,62.61,L,BN,PP
2018,8,3,78,HUASCO,652,Jaiba mora,250000,,62.66,O,AM,PP
2017,4,8,374,LEBU,445,Jibia o calamar rojo,250000,,22,B - L,BN,PP
2018,8,3,74,CHAÑARAL,227,Congrio colorado,3000000,,62.77,O,AM,PP
2018,8,3,74,CHAÑARAL,286,Tollo,2000000,,62.82,O,BN,PP
2018,8,3,74,CHAÑARAL,348,Lenguado ,2500000,,62.87,O,BN,PP
2018,8,3,74,CHAÑARAL,291,Bilagay,2000000,,62.92,O,BN,PP
2018,8,3,74,CHAÑARAL,227,Congrio colorado,3000000,,62.98,O,BN,PP
2018,8,3,74,CHAÑARAL,286,Tollo,2000000,,63.03,O,BN,PP
2018,8,3,74,CHAÑARAL,348,Lenguado ,2500000,,63.08,B,BN,CHD
2018,8,3,74,CHAÑARAL,291,Bilagay,2000000,,63.14,B,BN,CHD
2018,8,5,214,PORTALES,406,Almeja,850000,,63.19,B,BN,CHD
2018,8,5,214,PORTALES,220,Cabrilla,1000000,,63.24,B - L,BN,CHD
2018,8,5,214,PORTALES,274,Reineta,2000000,,63.29,B - L,BN,CHD
2018,8,7,286,CURANIPE,242,Merluza común,370000,,63.35,B,BN,CHD
2018,8,7,286,CURANIPE,242,Merluza común,370370,,63.4,B,BN,CHD
2018,8,7,636,MAGUILLINES,242,Merluza común,444000,,63.45,B,BN,CHD
2018,8,7,268,DUAO,242,Merluza común,444000,,63.5,O,BN,PP
2018,8,8,336,SAN VICENTE,820,Piure,250000,,63.56,O,BN,PP
2018,8,8,336,SAN VICENTE,820,Piure,250000,,63.61,O,BN,PP
2018,8,8,336,SAN VICENTE,644,Picoroco,400000,,63.66,B,BN,CHD
2018,8,8,306,COLIUMO,242,Merluza común,535000,,63.72,B,BN,CHD
2018,8,8,306,COLIUMO,242,Merluza común,356000,,63.77,B,BN,CHD
2018,8,8,350,CORONEL,260,Pejerrey de mar,300000,,63.82,B - L,BN,CHD
2018,8,8,350,CORONEL,227,Congrio colorado,2300000,,63.87,B - L,BN,CHD
2018,8,8,350,CORONEL,234,Jurel,535000,,63.93,B,BN,CHD
2018,8,8,350,CORONEL,242,Merluza común,400000,,63.98,B,BN,CHD
2018,8,8,350,CORONEL,258,Pejegallo,800000,,64.03,B,BN,CHD
2018,8,8,350,CORONEL,230,Corvina,2000000,,64.08,O,BN,PP
2018,8,8,350,CORONEL,260,Pejerrey de mar,300000,,64.14,O,BN,PP
2018,8,8,350,CORONEL,227,Congrio colorado,2300000,,64.19,O,BN,PP
2018,8,8,350,CORONEL,234,Jurel,535000,,64.24,O,BN,PP
2018,8,8,350,CORONEL,258,Pejegallo,800000,,64.3,B,BN,CHD 
2018,8,8,350,CORONEL,230,Corvina,2000000,,64.35,B,BN,CHD 
2018,8,14,412,NIEBLA,230,Corvina,3300000,,64.4,B,BN,CHD 
2018,8,14,412,NIEBLA,258,Pejegallo,1400000,,64.45,B,BN,CHD 
2018,8,14,412,NIEBLA,286,Tollo,1400000,,64.51,B,BN,CHD 
2018,8,14,412,NIEBLA,290,Besugo,1400000,,64.56,B,BN,CHD 
2018,8,14,412,NIEBLA,260,Pejerrey de mar,800000,,64.61,B,BN,CHD 
2018,8,14,412,NIEBLA,228,Congrio dorado,3300000,,64.67,B,BN,CHD
2018,8,10,474,DALCAHUE,435,Choro,350000,,64.72,B,BN,CHD
2018,8,10,474,DALCAHUE,406,Almeja,220000,,64.77,B,BN,CHD
2018,8,10,474,DALCAHUE,228,Congrio dorado,1100000,,64.82,B,BN,CHD
2018,8,10,474,DALCAHUE,430,Chorito,100000,,64.88,B,BN,CHD
2018,8,10,474,DALCAHUE,425,Cholga,100000,,64.93,B,BN,CHD
2018,8,10,474,DALCAHUE,486,Pulpo del sur,1100000,,64.98,B,BN,CHD
2018,8,10,474,DALCAHUE,465,Navajuela,500000,,65.03,B,BN,CHD
2018,8,10,494,QUELLON,416,Caracol locate,230000,,65.09,B,BN,PP
2018,8,10,494,QUELLON,440,Culengue,580000,,65.14,O,BN,PP
2018,8,10,494,QUELLON,406,Almeja,350000,,65.19,O,BN,PP
2018,8,10,494,QUELLON,406,Almeja,500000,,65.25,O,BN,PP
2018,8,12,534,PUNTA ARENAS,620,Centollón,500000,,65.3,B,BN,CHD
2018,8,12,534,PUNTA ARENAS,620,Centollón,550000,,65.35,B,BN,CHD
2018,8,12,534,PUNTA ARENAS,620,Centollón,500000,,65.4,B,BN,CHD
2018,8,12,534,PUNTA ARENAS,620,Centollón,550000,,65.46,B -L,BN,CHD
2018,8,12,534,PUNTA ARENAS,620,Centollón,500000,,65.51,B -L,BN,CHD
2018,8,12,536,PUERTO NATALES,616,Centolla,6000000,,65.56,B,BN,CHD
2018,8,12,536,PUERTO NATALES,810,Erizo,650000,,65.61,B,BN,CHD
2018,8,12,536,PUERTO NATALES,616,Centolla,6500000,,65.67,B,BN,CHD
2018,9,15,2,ARICA,214,Bonito,1500000,,65.72,O,BN,PP
2018,9,15,2,ARICA,221,Cabrilla común,4000000,,65.77,O,BN,PP
2018,9,15,2,ARICA,348,Lenguado ,4000000,,65.83,B - O,BN,PP
2018,9,15,2,ARICA,234,Jurel,1500000,,65.88,B,BN,CHD
2018,9,15,2,ARICA,260,Pejerrey de mar,300000,,65.93,B,BN,CHD
2018,9,15,2,ARICA,218,Caballa,1000000,,65.98,B,BN,CHD
2018,9,15,2,ARICA,485,Pulpo del norte,3500000,,66.04,B - L,BN,CHD
2018,9,15,2,ARICA,230,Corvina,2800000,,66.09,B - L,BN,CHD
2018,9,15,2,ARICA,280,Sargo,2000000,,66.14,B,BN,CHD
2018,9,15,2,ARICA,221,Cabrilla común,3500000,,66.19,B,BN,CHD
2018,9,15,2,ARICA,348,Lenguado ,3000000,,66.25,B,BN,CHD
2018,9,15,2,ARICA,214,Bonito,500000,,66.3,O,BN,PP
2018,9,15,2,ARICA,234,Jurel,1500000,,66.35,O,BN,PP
2018,9,15,2,ARICA,218,Caballa,900000,,66.41,L,BN,CHD
2018,9,15,2,ARICA,252,Vieja o mulata,5000000,,66.46,B,BN,PP
2018,9,15,2,ARICA,230,Corvina,3500000,,66.51,B,BN,PP
